,A18,A19,A20,A21,B18,B19,B20,B21,B22,B24,C18,C19,C21,C22,C23,C24,D18,D19,D20,D21,D22,D24
ENSG00000198668,2.671719029580299,2.8854577430937356,2.7524502504074557,2.811887137515748,2.8630057470806216,2.703876923085502,2.989526059323943,2.913187096989557,2.760357527582106,2.7906385373782516,2.878964023238333,2.719215034011515,2.8177779668294978,2.678808164793267,2.931338548393572,3.0126110894405476,2.8891145703045917,2.5905211244872266,2.7124313450040063,2.7519458834344266,2.669373919219247,2.8588240889914776
ENSG00000234851,2.775640869327777,3.001597393006389,2.7524502504074557,2.8921274474551244,2.8832963864965806,2.858717073615874,2.788810011267818,2.9344525044621994,2.806130327709921,2.860352440686437,2.755771989851595,2.857761111253775,2.8177779668294978,2.718503476057438,3.0976847327399883,2.987928533727915,2.8891145703045917,3.007204674716228,2.864944094852078,2.8545229256611035,2.69237496542068,2.7820138626993645
ENSG00000126777,2.750655247233108,2.945212673595751,2.954477002383146,3.0844323524897215,2.9605765236342205,3.094897884508828,2.948274507824763,3.1078746089926708,2.760357527582106,2.523210626439936,2.895386452398995,2.7402217826719357,2.7630869625480408,2.549290309949859,3.0738259073851713,2.8106745195564793,2.8341776315940694,2.7874451607940625,2.6751315401738047,2.8706408945344815,2.878561417007852,2.698809268255139
ENSG00000171863,2.8000173977807945,2.9057753863346045,2.710892995327145,2.8726628704599624,2.754875321866133,2.7275196923115548,2.86028617820015,2.351309287575434,2.4624891026992297,2.613360503541839,2.697945395637604,2.5829671994832153,2.664712729255084,2.912463508854105,2.714545352589866,2.94972338558052,2.8341776315940694,2.6435052293713457,2.575299677592614,2.7697895119610365,2.2752247319883088,2.8017765706326516
ENSG00000144713,2.996189576602432,2.7060874919343614,2.667533571003966,2.4659882334780328,2.7081219989195873,2.838011628567557,2.24432799250348,2.724511370454379,2.6620023222131834,3.137879693747054,2.697945395637604,2.5829671994832153,2.7998779304790893,2.912463508854105,2.9588013345267026,2.854456043642019,2.941189964183675,2.809542577512015,2.748389758125288,2.947549941209252,2.951349647365229,2.8211562709841154
ENSG00000170515,2.955800523942853,2.7060874919343614,2.830717088081847,2.9664047619071705,2.8630057470806216,2.750616367330482,2.437307089472561,2.5855012251462965,2.8282542918266746,2.860352440686437,2.810436678510638,2.857761111253775,2.664712729255084,2.8462035842281814,2.903100208657071,2.9234175008734646,2.7143259804110995,2.8730479136421776,2.6751315401738047,2.787320319122459,2.800056209981015,2.895124397762721
ENSG00000063177,2.6154059298395045,2.6295585774573507,2.8856424570623234,2.67798866562932,2.8211459353780994,2.5764725776180764,2.926992535672379,2.799496831914699,2.9895634538630746,2.843374277112759,3.017875313667627,2.719215034011515,2.4588242861679004,2.9440166451436425,2.8740412356547638,2.9234175008734646,2.795801262174807,2.951897156812226,2.895893957700244,2.7152740625332608,2.8400789991867534,2.5840097173643817
ENSG00000169564,2.671719029580299,2.65572438210047,2.8117171378033183,2.653819473114598,2.6074980406707224,2.654845331819958,2.788810011267818,2.6434439511280052,2.8282542918266746,2.8085279101040506,2.7175948252290834,2.8391057680212515,2.9027658836968073,2.5720753213119694,3.154954211705078,2.649119531786368,3.0828875208609268,2.7180628003946397,2.833005660409583,2.8381409060962706,2.5456932197221422,2.9967311297856427
ENSG00000124172,2.8000173977807945,2.7303487498246657,2.8493627610423427,2.436025240579954,2.3000869114124542,2.7952684357207302,2.7638023939811114,2.750136387289738,2.6620023222131834,2.8934677204510737,2.697945395637604,2.7809560494872887,2.7630869625480408,2.5943527204114165,2.859188830459477,2.8106745195564793,2.871135523653253,2.932760014302294,2.7305721687920252,2.677206056103992,2.758364573146547,2.720268398211515
ENSG00000196531,2.6439588229947706,3.1380484957342465,2.9033003718114387,2.7246421802232823,2.7317718696616704,2.491431193315987,2.813207475094956,3.0152612926844617,3.1603300453137857,2.6555603236987144,2.878964023238333,2.7809560494872887,2.7248905469391578,2.879882243379157,2.797469796398558,2.9100004238545427,2.9579627460141618,2.7180628003946397,2.7305721687920252,2.733778066371196,2.933643238055542,2.720268398211515
ENSG00000009307,2.775640869327777,2.6295585774573507,2.9206518871587206,2.9112203771407836,2.8211459353780994,2.295994917081849,2.6847929609401726,3.1762463399146585,2.6875128034286946,2.8085279101040506,2.895386452398995,2.630475866159808,2.9348367192170772,2.5720753213119694,2.844112501336834,2.5379619664043243,2.5535100689489254,2.6689804199543468,2.8491023801611033,2.4121836315323675,2.463405919116495,2.534126551823951
ENSG00000237973,2.586013746108411,2.9057753863346045,2.8117171378033183,2.6036547315519765,2.9605765236342205,2.838011628567557,2.71182901433871,2.799496831914699,2.8282542918266746,2.9565795460917474,2.755771989851595,2.6534097582124048,2.9027658836968073,2.678808164793267,2.945164214075432,2.5181722718326998,2.9579627460141618,2.9706749355334057,2.9550602346936796,2.485308668349745,2.8972611701763245,3.0127054000115994
ENSG00000283429,2.5245033880280956,2.8647187169218093,2.7923491861209624,2.7246421802232823,2.5531153929489925,2.750616367330482,2.788810011267818,2.975672934109592,2.9895634538630746,2.5693010962191374,2.657448868334525,2.9956598188281,2.8353632182825517,2.896305562605453,2.888676271431309,2.7648880595795493,3.0828875208609268,2.8523243603317296,2.8166455914334403,2.7697895119610365,2.5716834243122952,2.720268398211515
ENSG00000125868,2.775640869327777,2.7771737830004315,3.0645934328385103,2.832558853615002,2.8211459353780994,3.094897884508828,2.4015761154565207,2.555220195955808,2.970766508585212,2.941171063195845,2.3159526364458083,2.4532704752874728,2.8863363313085557,2.8462035842281814,3.0115628639829715,2.795644101176846,2.990687215493654,2.444301330711455,2.6751315401738047,2.637631329585396,2.5716834243122952,2.6768795266690395
ENSG00000161016,2.5557314330483716,2.6295585774573507,2.9206518871587206,2.6290516320176023,2.633619074962803,2.858717073615874,2.657005599931724,2.913187096989557,3.0439229881412193,2.9565795460917474,2.6152429025251958,2.962926618479872,2.7998779304790893,3.0331089816973695,2.844112501336834,2.7331559856192955,2.6928759647180742,2.6435052293713457,2.6164359061707843,2.7697895119610365,2.8595053087364417,2.7820138626993645
ENSG00000006327,2.6439588229947706,2.65572438210047,2.6451278372941145,2.55083996590792,2.8422948557192496,2.974680993382128,2.657005599931724,2.614892199379443,2.783505798440387,2.7349661550018722,2.525078994665853,2.8007173904944533,2.744171114428982,2.6583535384098615,2.859188830459477,2.94972338558052,2.735325538348488,2.7648483931061323,2.880538758248793,2.508541808961165,2.8595053087364417,2.8771389483864316
ENSG00000235297,2.8470571172782657,2.681222958869066,2.7524502504074557,3.0684004590293825,2.2253849279550515,2.7275196923115548,2.5990013518081096,2.8914596282502014,2.6620023222131834,2.826102869591313,2.8452872356761736,2.911725701247736,2.8696323334356943,2.6988527722120557,2.6241175462216564,2.595084455131799,2.9067760715976836,2.989106598581854,2.8000134126958405,2.8045490845179732,2.8972611701763245,2.895124397762721
ENSG00000140416,2.823813823933565,2.7303487498246657,2.598751639651705,2.8528118900872497,2.9226827968210873,2.9927652574853982,2.71182901433871,2.6434439511280052,2.4304368231465285,2.77242329657159,2.7368655834647084,2.6534097582124048,2.9810932290008916,2.879882243379157,2.6428691269644093,2.8106745195564793,2.8151735288050017,2.5345718658255474,2.6939553419383904,3.0856164119586023,2.5456932197221422,2.698809268255139
ENSG00000196924,2.671719029580299,2.9831534913471307,2.667533571003966,2.67798866562932,2.495604325883113,2.7275196923115548,2.5990013518081096,2.5855012251462965,2.806130327709921,2.877047152025016,2.697945395637604,2.425183080335891,2.6438208809122834,2.678808164793267,2.7651204276322554,2.854456043642019,2.795801262174807,2.7180628003946397,2.464384750142573,2.9767303921967114,2.5456932197221422,2.6768795266690395
ENSG00000172115,2.671719029580299,2.8854577430937356,3.0343491769163258,2.832558853615002,2.683899235607761,2.816868387328427,2.5686867227785726,2.913187096989557,2.912157933242645,2.6555603236987144,2.7925450972486887,2.425183080335891,2.7816516338870567,2.718503476057438,2.8740412356547638,2.840074135245316,2.7558931695764417,2.6435052293713457,2.8491023801611033,2.8381409060962706,2.800056209981015,2.698809268255139
ENSG00000143761,2.6987293765025453,2.945212673595751,2.8493627610423427,2.7015874670590656,2.4026164094286866,2.7952684357207302,3.009530767251061,3.0152612926844617,2.6875128034286946,2.860352440686437,2.810436678510638,2.911725701247736,2.5083794773600734,2.477644224435831,2.6971021574387275,2.700383895136305,2.3915267176722224,2.8730479136421776,2.655946593915737,2.821486039985415,2.5456932197221422,2.23875983558374
ENSG00000164924,3.053870036856346,2.945212673595751,2.710892995327145,2.8921274474551244,2.9789981699227206,2.750616367330482,2.71182901433871,2.869249571797238,2.493545859813134,2.7906385373782516,2.525078994665853,2.719215034011515,2.7816516338870567,2.5943527204114165,2.6971021574387275,2.8254823656854158,2.8341776315940694,2.6173640503112856,2.880538758248793,2.821486039985415,2.800056209981015,2.654458068144029
ENSG00000131236,2.6154059298395045,2.456315516458741,2.5747312501766886,2.4659882334780328,2.9605765236342205,2.5205893079877097,2.4718052828138566,2.8914596282502014,2.736660690853539,2.613360503541839,2.7175948252290834,2.8391057680212515,2.7998779304790893,2.525974012975908,2.7316894917238153,2.854456043642019,2.871135523653253,2.5905211244872266,2.7124313450040063,2.8706408945344815,2.5716834243122952,2.6768795266690395
ENSG00000111669,2.9349773266244834,2.681222958869066,2.689448269718457,2.7246421802232823,2.8630057470806216,2.6293975004834715,2.5051529322033423,2.312882182490023,2.581317102193121,2.7156979589034913,2.7175948252290834,2.5829671994832153,2.744171114428982,2.4004660784475074,2.4142788944503426,2.7803843174799616,2.8341776315940694,2.6938227149606266,2.7305721687920252,2.7519458834344266,2.933643238055542,2.654458068144029
ENSG00000011304,2.775640869327777,2.9831534913471307,2.8493627610423427,2.436025240579954,2.6074980406707224,2.6293975004834715,2.657005599931724,2.724511370454379,2.8282542918266746,3.0302498992137026,2.657448868334525,2.8007173904944533,2.5783914753134263,2.678808164793267,2.888676271431309,2.5573676167916224,2.7143259804110995,2.7874451607940625,2.464384750142573,2.677206056103992,2.6217211268068046,2.5840097173643817
ENSG00000164111,2.586013746108411,2.48735463142664,2.7524502504074557,2.7015874670590656,2.3000869114124542,2.461397282518414,2.3645209792398294,2.1878574482021875,2.2526759330670827,2.5693010962191374,2.22468646421468,2.3358526220056657,2.744171114428982,2.811351022718321,2.9588013345267026,2.576403845409525,2.602155662853218,2.6435052293713457,2.7124313450040063,2.4615228838122114,2.5716834243122952,2.7412766915345226
ENSG00000145741,2.671719029580299,2.5466840094842436,2.867667127072988,2.8528118900872497,2.7995400566285187,2.6293975004834715,2.7638023939811114,2.724511370454379,2.8282542918266746,2.877047152025016,2.677902114070248,2.630475866159808,2.8353632182825517,2.7752397591689975,2.6793492875219287,2.7491478828837907,2.8341776315940694,2.7648483931061323,2.9405936037075135,2.5964256791068765,2.8202678191785417,2.6768795266690395
ENSG00000118181,2.6987293765025453,2.8435404582120656,2.867667127072988,2.832558853615002,2.8211459353780994,2.858717073615874,2.537424310469,2.975672934109592,2.7123886561116755,2.5915734341777563,2.7175948252290834,2.8007173904944533,2.555594464595503,2.7752397591689975,2.714545352589866,2.987928533727915,2.735325538348488,2.7874451607940625,2.8491023801611033,2.8381409060962706,2.878561417007852,2.9301530219189638
ENSG00000147403,2.4589600831343903,2.7303487498246657,2.4724273789052136,2.4950795015980547,2.754875321866133,2.5764725776180764,2.437307089472561,2.555220195955808,2.523667076683522,2.9717542059448925,2.7175948252290834,2.7402217826719357,2.5083794773600734,2.5720753213119694,2.844112501336834,2.795644101176846,2.2668394035600774,2.7180628003946397,2.464384750142573,2.637631329585396,2.736848279939371,2.8588240889914776
ENSG00000106803,2.5245033880280956,2.821903958618704,3.0343491769163258,2.790779065477634,2.580676355310059,2.654845331819958,2.7381533201872714,2.6982124043218856,2.7123886561116755,2.753870095216834,2.3995814694068978,2.558338748997359,3.053728544947067,2.718503476057438,2.9173190506926483,2.7491478828837907,2.7558931695764417,2.8523243603317296,2.8166455914334403,2.2770031632690837,2.434400051330066,2.7820138626993645
ENSG00000142089,2.671719029580299,2.821903958618704,2.7524502504074557,2.6036547315519765,2.5531153929489925,2.491431193315987,2.24432799250348,2.555220195955808,2.5529074726009027,2.77242329657159,2.77432756670544,2.4805904735869597,2.322994294596128,2.75668304599184,2.5035633283106598,2.6314302869975585,2.602155662853218,2.6938227149606266,2.880538758248793,2.2770031632690837,2.8972611701763245,2.3052250610447986
ENSG00000150991,2.6987293765025453,2.7997889485389376,2.710892995327145,2.7471773294910227,2.4026164094286866,2.750616367330482,2.883019648091727,2.5239935162538982,2.581317102193121,2.696051193127118,2.548393497652549,2.8391057680212515,2.7998779304790893,2.63747176801126,2.9173190506926483,2.666501298372919,2.871135523653253,2.6938227149606266,2.748389758125288,2.6964211950208354,2.758364573146547,2.654458068144029
ENSG00000100097,2.4922686300911754,2.456315516458741,2.6451278372941145,2.5233483370853693,2.633619074962803,2.548921259495949,2.4718052828138566,2.823292465278615,2.493545859813134,2.5915734341777563,2.636568536848556,2.8007173904944533,2.5083794773600734,2.718503476057438,2.6793492875219287,2.6134224894132076,2.420412261758738,2.7648483931061323,2.7658954304703562,2.787320319122459,2.341964640125477,2.559379143626165
ENSG00000181524,2.388817649759495,2.6026896854443837,2.8856424570623234,2.653819473114598,2.633619074962803,2.4304333310934436,2.5686867227785726,2.799496831914699,2.6620023222131834,2.696051193127118,2.4767530605864785,2.558338748997359,2.744171114428982,2.63747176801126,2.714545352589866,2.7803843174799616,2.8151735288050017,2.505377826144308,2.7658954304703562,2.677206056103992,2.404527645935579,2.397308968841613
ENSG00000103187,2.8919831563030334,2.945212673595751,2.9871953148491617,2.929955586135298,2.495604325883113,2.858717073615874,2.71182901433871,2.312882182490023,2.6875128034286946,2.753870095216834,2.895386452398995,2.929085590732029,2.6006803449162974,2.82892913341946,2.859188830459477,2.700383895136305,2.8528273036308325,2.7180628003946397,2.880538758248793,2.677206056103992,2.69237496542068,2.980497534111705
ENSG00000204525,2.6439588229947706,2.391188339541652,2.4724273789052136,2.271053891515968,2.7081219989195873,2.548921259495949,2.3260397462456424,2.3883142312868757,2.4624891026992297,2.3977348604313025,2.256043187820499,2.607003640468446,2.70523091868667,2.3168295471327993,2.0855319798079837,2.4563389671020954,2.331125168816772,2.412304744018522,2.197028432801587,2.386570035791177,2.5716834243122952,2.654458068144029
ENSG00000111057,2.4922686300911754,2.7997889485389376,2.9709699636444467,2.5233483370853693,2.777457035838487,2.679661609472797,2.5051529322033423,2.5239935162538982,2.327612578644933,2.676010683227857,2.636568536848556,2.630475866159808,2.4588242861679004,2.549290309949859,2.714545352589866,2.5573676167916224,2.420412261758738,2.47530579825653,2.510237213496551,2.637631329585396,2.491594108303769,2.698809268255139
ENSG00000088832,2.5557314330483716,2.7060874919343614,2.867667127072988,2.6036547315519765,2.6074980406707224,2.3984798933962646,2.657005599931724,2.6434439511280052,2.760357527582106,2.4748927497007225,2.8452872356761736,2.6534097582124048,2.6438208809122834,2.75668304599184,2.481978390008912,2.8254823656854158,2.974458836144219,2.6435052293713457,2.7305721687920252,2.9174923315052386,2.8202678191785417,2.6768795266690395
ENSG00000131143,2.6987293765025453,2.6295585774573507,2.9709699636444467,2.790779065477634,2.777457035838487,2.8790024854820144,2.6847929609401726,2.8914596282502014,2.8282542918266746,2.941171063195845,2.755771989851595,2.876074796671909,2.6438208809122834,2.82892913341946,2.888676271431309,2.8106745195564793,2.77604628464767,2.7648483931061323,2.6363863741575506,2.553448880327019,2.6217211268068046,2.7618527024141097
ENSG00000089280,2.671719029580299,2.6026896854443837,2.9206518871587206,2.8921274474551244,2.8422948557192496,2.7275196923115548,2.926992535672379,2.913187096989557,2.736660690853539,2.7906385373782516,2.77432756670544,2.7809560494872887,2.3795587829358107,2.811351022718321,2.714545352589866,2.8254823656854158,2.735325538348488,2.6173640503112856,2.7830999191153434,2.821486039985415,2.7794276499023387,2.654458068144029
ENSG00000140264,2.671719029580299,2.6295585774573507,2.7524502504074557,2.6036547315519765,1.9605219557097886,2.654845331819958,2.4015761154565207,2.2729192199107877,2.6358239817691693,2.9565795460917474,2.525078994665853,2.857761111253775,2.70523091868667,2.525974012975908,2.6612755482841384,2.7491478828837907,2.871135523653253,2.809542577512015,3.0766249362361733,2.7152740625332608,2.8595053087364417,2.631522334991033
ENSG00000182774,1.9373534731349649,2.65572438210047,2.8856424570623234,2.8528118900872497,2.7081219989195873,2.679661609472797,2.657005599931724,2.6712030788054864,2.5529074726009027,2.7906385373782516,2.697945395637604,2.6758294572754786,2.8526445652082835,2.549290309949859,2.797469796398558,2.9234175008734646,2.8891145703045917,2.831162236594112,2.748389758125288,2.787320319122459,2.8202678191785417,2.8771389483864316
ENSG00000113739,2.424503735535249,2.821903958618704,2.598751639651705,2.5775959831465007,2.3354443976562487,2.8988845675687553,2.24432799250348,2.351309287575434,2.2908460292849737,2.449829157973084,2.6152429025251958,2.533088389043348,2.4588242861679004,2.525974012975908,2.859188830459477,2.4348480147000724,2.77604628464767,2.6938227149606266,2.2849951408635993,2.637631329585396,2.5190094586409093,2.336871268736679
ENSG00000102172,2.3133816158672698,2.2847804683605393,2.867667127072988,2.405136662038827,2.580676355310059,2.603285129127052,2.537424310469,2.750136387289738,2.581317102193121,2.6555603236987144,2.636568536848556,2.7607963118031766,2.6438208809122834,2.3168295471327993,2.748544656607301,3.000345963220751,2.67095574146892,2.47530579825653,2.7658954304703562,2.386570035791177,2.878561417007852,2.5840097173643817
ENSG00000173113,2.6154059298395045,2.48735463142664,2.710892995327145,2.7246421802232823,2.8211459353780994,2.703876923085502,2.7638023939811114,2.555220195955808,2.6620023222131834,2.4993434868386246,2.755771989851595,2.4805904735869597,2.9027658836968073,2.896305562605453,2.481978390008912,2.7803843174799616,2.602155662853218,2.7874451607940625,2.6751315401738047,2.733778066371196,2.5190094586409093,2.7618527024141097
ENSG00000117724,2.6154059298395045,2.9057753863346045,2.667533571003966,2.8528118900872497,2.9605765236342205,2.654845331819958,3.029143122903894,2.7751211353756777,2.912157933242645,2.4241211978303636,2.9430950306114996,2.4805904735869597,2.6006803449162974,2.6988527722120557,3.1209875543831784,2.8254823656854158,2.331125168816772,3.125473837819297,2.8000134126958405,2.5751681376054503,2.434400051330066,1.9173207579655533
ENSG00000123689,2.1429390301602433,2.4242820279715653,2.710892995327145,2.653819473114598,2.777457035838487,2.5205893079877097,2.437307089472561,2.312882182490023,2.523667076683522,2.6555603236987144,2.677902114070248,2.3962839285889457,2.351676428126935,2.2873205249865314,2.714545352589866,2.4563389671020954,2.77604628464767,2.234887256524525,2.416328379150272,2.5964256791068765,2.3737353294695342,2.397308968841613
ENSG00000139644,2.586013746108411,2.8647187169218093,2.5747312501766886,2.7471773294910227,2.8211459353780994,2.750616367330482,2.5686867227785726,2.4917602130887495,2.8282542918266746,2.696051193127118,2.501207923712032,2.719215034011515,2.7248905469391578,2.718503476057438,2.7814259165194817,2.8686340419016534,2.974458836144219,2.6689804199543468,2.6751315401738047,2.617240727536737,2.7148588367707864,2.6080481807438596
ENSG00000170889,2.4922686300911754,2.7771737830004315,2.5248870046833782,2.653819473114598,2.8630057470806216,2.6293975004834715,2.657005599931724,2.2729192199107877,2.760357527582106,2.676010683227857,2.7368655834647084,2.558338748997359,2.5322656019758716,2.5720753213119694,2.797469796398558,2.7331559856192955,2.5023765384364793,2.2729783941047494,2.833005660409583,2.305540736574843,2.5456932197221422,2.6080481807438596
ENSG00000245910,2.4922686300911754,2.575078875700392,2.7923491861209624,2.55083996590792,2.495604325883113,2.603285129127052,2.437307089472561,3.034482858403076,2.4304368231465285,2.5693010962191374,2.810436678510638,2.911725701247736,2.351676428126935,2.6161446327425435,2.7814259165194817,2.840074135245316,2.602155662853218,2.3096716798858905,2.8166455914334403,2.5751681376054503,2.5716834243122952,2.631522334991033
ENSG00000062716,2.424503735535249,2.6026896854443837,2.3584520567043064,2.7471773294910227,2.5247732428053533,2.6293975004834715,2.537424310469,2.5239935162538982,2.5529074726009027,2.5465213792543406,2.657448868334525,2.7402217826719357,2.8177779668294978,1.9313777732433168,3.0369351479112634,2.5573676167916224,2.625618911157626,2.412304744018522,2.6751315401738047,2.7697895119610365,2.985848792927515,2.6768795266690395
ENSG00000158417,2.4922686300911754,2.456315516458741,2.689448269718457,2.67798866562932,2.8211459353780994,2.603285129127052,2.628423978525833,2.724511370454379,2.806130327709921,2.4748927497007225,2.525078994665853,2.8940591139215868,2.8353632182825517,2.6583535384098615,2.888676271431309,2.4128850384549176,2.8891145703045917,2.6938227149606266,2.487573764849902,2.6964211950208354,2.5456932197221422,2.5840097173643817
ENSG00000088247,2.750655247233108,2.7303487498246657,2.7524502504074557,2.67798866562932,2.3000869114124542,2.703876923085502,2.883019648091727,2.614892199379443,2.760357527582106,2.4241211978303636,2.34461306657362,2.6977575157258373,2.7630869625480408,2.5943527204114165,2.6971021574387275,2.576403845409525,2.941189964183675,2.47530579825653,2.6751315401738047,2.733778066371196,2.7148588367707864,2.720268398211515
ENSG00000088986,2.913711286004554,2.65572438210047,2.598751639651705,2.832558853615002,2.683899235607761,2.8988845675687553,2.5686867227785726,2.846535002262919,2.783505798440387,2.7349661550018722,2.657448868334525,2.558338748997359,2.8863363313085557,2.63747176801126,2.748544656607301,2.7648880595795493,2.67095574146892,2.562937734074194,2.748389758125288,2.508541808961165,2.6217211268068046,2.8771389483864316
ENSG00000113810,2.7250293110163746,2.681222958869066,2.689448269718457,2.790779065477634,2.754875321866133,2.654845331819958,2.7381533201872714,2.799496831914699,2.523667076683522,2.3706333713820786,2.636568536848556,2.876074796671909,2.7630869625480408,2.477644224435831,2.7814259165194817,2.840074135245316,2.4757946395794654,2.6435052293713457,2.748389758125288,2.7152740625332608,2.7794276499023387,2.4543012007119227
ENSG00000130826,2.6439588229947706,2.7060874919343614,2.7725986957004025,2.436025240579954,2.3354443976562487,2.3984798933962646,2.437307089472561,2.869249571797238,2.581317102193121,2.3706333713820786,2.525078994665853,2.3358526220056657,2.6006803449162974,2.79345838500717,2.6241175462216564,2.700383895136305,2.331125168816772,2.47530579825653,2.5540790823802926,2.2770031632690837,2.491594108303769,2.720268398211515
ENSG00000198258,2.7250293110163746,2.575078875700392,2.7923491861209624,2.9664047619071705,2.7081219989195873,2.858717073615874,2.4015761154565207,2.975672934109592,2.581317102193121,2.4748927497007225,2.755771989851595,2.857761111253775,2.555594464595503,2.63747176801126,2.748544656607301,2.8826138314555183,2.795801262174807,2.6435052293713457,2.5540790823802926,2.7697895119610365,2.5190094586409093,2.6768795266690395
ENSG00000106028,2.6439588229947706,2.575078875700392,2.6451278372941145,2.769215817585259,2.3354443976562487,2.679661609472797,2.4015761154565207,2.4917602130887495,2.493545859813134,2.6555603236987144,2.3159526364458083,2.6977575157258373,2.5083794773600734,2.477644224435831,2.585525364414814,2.795644101176846,2.735325538348488,2.5905211244872266,2.9110169363051788,2.6576144499431247,2.3737353294695342,2.397308968841613
ENSG00000057019,2.6439588229947706,2.7540353143440335,2.689448269718457,2.7015874670590656,2.777457035838487,2.8790024854820144,2.537424310469,2.5855012251462965,2.8282542918266746,2.5465213792543406,2.593452557271946,2.6758294572754786,2.70523091868667,2.82892913341946,2.714545352589866,2.700383895136305,2.795801262174807,2.562937734074194,2.6363863741575506,2.437157522039044,2.404527645935579,2.980497534111705
ENSG00000175606,2.5557314330483716,2.456315516458741,2.830717088081847,2.436025240579954,2.5247732428053533,2.491431193315987,2.5990013518081096,2.458453219446148,2.327612578644933,2.3706333713820786,2.6152429025251958,2.3358526220056657,2.351676428126935,2.75668304599184,2.5453838333439394,2.2172988911456453,2.331125168816772,2.3096716798858905,2.4406452137217096,2.553448880327019,2.5970152143734873,2.397308968841613
ENSG00000242299,2.6439588229947706,2.5466840094842436,2.9033003718114387,2.790779065477634,2.8630057470806216,2.858717073615874,2.4718052828138566,2.5239935162538982,2.6875128034286946,2.8085279101040506,2.593452557271946,2.5829671994832153,2.622483233107099,2.426859519806574,2.714545352589866,2.700383895136305,2.67095574146892,2.345066087970213,2.596079300631999,2.6576144499431247,2.5456932197221422,2.654458068144029
ENSG00000147065,2.6154059298395045,2.7303487498246657,2.710892995327145,2.6290516320176023,2.5531153929489925,2.5205893079877097,2.989526059323943,2.6712030788054864,2.7123886561116755,2.5915734341777563,2.697945395637604,2.425183080335891,2.7630869625480408,2.3733570950625364,2.6971021574387275,2.497983024928411,2.5535100689489254,2.5905211244872266,2.5540790823802926,2.932634064593892,2.6217211268068046,2.23875983558374
ENSG00000142669,2.3518107886177124,2.6295585774573507,2.5248870046833782,2.55083996590792,2.3695943074343266,2.4304333310934436,2.905247774266573,2.975672934109592,2.4304368231465285,2.696051193127118,2.7175948252290834,2.237752426737753,2.555594464595503,2.5720753213119694,2.6612755482841384,2.5573676167916224,2.625618911157626,2.8523243603317296,2.510237213496551,2.5751681376054503,2.5190094586409093,2.654458068144029
ENSG00000075618,2.8697724091989536,2.7060874919343614,2.4451281155743967,2.5775959831465007,2.580676355310059,2.2213283687348016,2.3645209792398294,2.869249571797238,2.4304368231465285,2.4993434868386246,2.77432756670544,2.425183080335891,2.7248905469391578,2.73777545990394,2.585525364414814,2.6314302869975585,2.5535100689489254,3.024981024493655,2.7830999191153434,2.2770031632690837,2.736848279939371,2.2037936834298013
ENSG00000125356,2.1883495770926977,2.7303487498246657,2.550119651388093,2.769215817585259,2.683899235607761,2.5205893079877097,2.537424310469,2.2729192199107877,2.4624891026992297,2.941171063195845,2.501207923712032,2.630475866159808,2.322994294596128,2.79345838500717,2.6612755482841384,2.6835860936861198,2.8528273036308325,2.6173640503112856,2.575299677592614,2.7519458834344266,2.6458313447385073,2.3052250610447986
ENSG00000171345,2.4922686300911754,2.456315516458741,2.667533571003966,2.67798866562932,2.633619074962803,2.703876923085502,2.5051529322033423,2.6982124043218856,2.6875128034286946,2.826102869591313,2.548393497652549,2.533088389043348,2.5783914753134263,2.879882243379157,2.565656003172373,2.6134224894132076,2.5781286359657325,2.7417291832602873,2.416328379150272,2.6576144499431247,2.758364573146547,2.508219709438896
ENSG00000137309,2.3518107886177124,2.6026896854443837,2.710892995327145,2.55083996590792,2.495604325883113,2.491431193315987,2.788810011267818,2.3883142312868757,2.6875128034286946,2.77242329657159,2.593452557271946,2.857761111253775,2.2934651421930488,2.6583535384098615,2.390654111541811,2.8826138314555183,2.5781286359657325,2.3096716798858905,2.7305721687920252,2.7152740625332608,2.5456932197221422,2.534126551823951
ENSG00000167283,2.671719029580299,2.3569618638721175,2.8117171378033183,2.5775959831465007,2.8211459353780994,2.365471635685431,2.86028617820015,2.312882182490023,2.5529074726009027,2.9565795460917474,2.34461306657362,2.6758294572754786,2.6006803449162974,2.8631846886137864,2.6612755482841384,2.576403845409525,2.602155662853218,2.6689804199543468,2.8000134126958405,2.485308668349745,2.758364573146547,2.654458068144029
ENSG00000188229,2.9349773266244834,2.48735463142664,2.5248870046833782,2.832558853615002,2.683899235607761,2.4304333310934436,2.4718052828138566,2.312882182490023,2.523667076683522,2.7349661550018722,2.7368655834647084,2.607003640468446,2.664712729255084,2.718503476057438,2.9173190506926483,2.71690418560976,2.6928759647180742,2.7648483931061323,2.575299677592614,2.553448880327019,2.5456932197221422,2.508219709438896
ENSG00000131711,2.8470571172782657,3.001597393006389,2.7923491861209624,2.9112203771407836,2.8630057470806216,2.548921259495949,2.926992535672379,2.750136387289738,2.581317102193121,2.4993434868386246,2.425972612007389,2.4805904735869597,2.5083794773600734,2.79345838500717,2.6428691269644093,2.6134224894132076,2.8528273036308325,2.412304744018522,2.575299677592614,2.508541808961165,2.758364573146547,2.631522334991033
